fournisseur;ref_sku;nom_commercial;famille;categorie;poids_piece;unites_par_colis;url_source;date_collecte
Coup de Pates;25957;MINI CROISSANT PREPOUSSE;VIEN;croissants;25g;225;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-CROISSANT-PREPOUSSE/p/25957;2026-09-10
Coup de Pates;25958;MINI PAIN RAISIN PREPOUSSE;VIEN;pains-aux-raisins;30g;120;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-PAIN-RAISIN-PREPOUSSE/p/25958;2026-09-10
Coup de Pates;25953;PAIN RAISIN PREPOUSSE;VIEN;pains-aux-raisins;110g;60;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AUX-RAISINS/PAIN-RAISIN-PREPOUSSE/p/25953;2026-09-10
Coup de Pates;25960;MINI PAIN CHOCOLAT 2 BARRES PREPOUSSE;VIEN;pains-au-chocolat;25g;250;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-PAIN-CHOCOLAT-2-BARRES-PREPOUSSE/p/25960;2026-09-10
Coup de Pates;25999;GAUFRE LIEGEOISE;PATI;autres-patisseries;100g;27;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CR%C3%8APES%2C-PANCAKES-%26-GAUFRES/GAUFRE-LIEGEOISE/p/25999;2026-09-10
Coup de Pates;18458;FINANCIER;PATI;autres-patisseries;35g;72;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/FINANCIER/p/18458;2026-09-10
Coup de Pates;28130;PAILLE;VIEN;viennoiserie;75g;84;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/PAILLE/p/28130;2026-09-10
Coup de Pates;28113;CROISSANT AUX AMANDES;VIEN;croissants-fourres;85g;90;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/CROISSANT-AUX-AMANDES/p/28113;2026-09-10
Coup de Pates;826161;CROISSANT FRAMBOISE BICOLORE PREPOUSSE 90G;VIEN;croissants-fourres;90g;36;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/CROISSANT-FRAMBOISE-BICOLORE-PREPOUSSE-90G/p/826161;2026-09-10
Coup de Pates;826168;MINI MADELEINE DE COMMERCY AUX AGRUMES ET ECORCES D'ORANGE;PATI;autres-patisseries;18g;140;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/MINI-MADELEINE-DE-COMMERCY-AUX-AGRUMES-ET-ECORCES-D%27ORANGE/p/826168;2026-09-10
Coup de Pates;826177;TRESSE NOIX DE PECAN;VIEN;autres-viennoiseries;95g;48;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/TRESSE-NOIX-DE-PECAN/p/826177;2026-09-10
Coup de Pates;826157;CROISSANT PARFUM CHOCOLAT BICOLORE PREPOUSSE 90G;VIEN;croissants;90g;36;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/CROISSANT-PARFUM-CHOCOLAT-BICOLORE-PREPOUSSE-90G/p/826157;2026-09-10
Coup de Pates;826166;MINI MADELEINE DE COMMERCY;PATI;autres-patisseries;18g;140;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/MINI-MADELEINE-DE-COMMERCY/p/826166;2026-09-10
Coup de Pates;829764;PATON GAUFRES DE LIEGE 120G;PATI;autres-patisseries;120g;130;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CR%C3%8APES%2C-PANCAKES-%26-GAUFRES/PATON-GAUFRES-DE-LIEGE-120G/p/829764;2026-09-10
Coup de Pates;832354;SABLE BRETON CRU D95;PATI;autres-patisseries;90g;28;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/SABLE-BRETON-CRU-D95/p/832354;2026-09-10
Coup de Pates;832350;PALMIER GOURMAND 80G;VIEN;viennoiserie;80g;80;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/PALMIER-GOURMAND-80G/p/832350;2026-09-10
Coup de Pates;834610;CAKE PAIN D EPICES CUIT 460G;PATI;autres-patisseries;460g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CAKES/CAKE-PAIN-D-EPICES-CUIT-460G/p/834610;2026-09-10
Coup de Pates;837288;CAKE AUX GRAINES ET AUX BAIES DE GOJI;PATI;autres-patisseries;750g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CAKES/CAKE-AUX-GRAINES-ET-AUX-BAIES-DE-GOJI/p/837288;2026-09-10
Coup de Pates;840123;BRETZEL FOURRE CREME CHOCOLAT 120G;PATI;autres-patisseries;120g;32;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/BRETZEL-FOURRE-CREME-CHOCOLAT-120G/p/840123;2026-09-10
Coup de Pates;848108;PAIN CHOCOLAT NOISETTE PREP 120G;VIEN;pains-au-chocolat;120g;36;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/PAIN-CHOCOLAT-NOISETTE-PREP-120G/p/848108;2026-09-10
Coup de Pates;831281;CREPE SUCREE D340;VIEN;viennoiserie;100g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CR%C3%8APES%2C-PANCAKES-%26-GAUFRES/CREPE-SUCREE-D340/p/831281;2026-09-10
Coup de Pates;831294;CROISSANT COURBE CRU MARGARINE 70G;VIEN;croissants;70g;120;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-COURBE-CRU-MARGARINE-70G/p/831294;2026-09-10
Coup de Pates;830654;PAIN AU CHOCOLAT LE MITRON CRU 75G;VIEN;pains-au-chocolat;75g;165;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-CRUS/PAIN-AU-CHOCOLAT-LE-MITRON-CRU-75G/p/830654;2026-09-10
Coup de Pates;828294;CROISSANT LE MITRON CRU 65G;VIEN;croissants;65g;168;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-LE-MITRON-CRU-65G/p/828294;2026-09-10
Coup de Pates;831180;MASCOTTE FORAINE;VIEN;viennoiserie;100g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MASCOTTE-FORAINE/p/831180;2026-09-10
Coup de Pates;833155;BRIOCHE NANTERRE AUX PRALINES;VIEN;autres-viennoiseries;400g;8;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-NANTERRE-AUX-PRALINES/p/833155;2026-09-10
Coup de Pates;833580;BEIGNET POMME 75G;VIEN;autres-viennoiseries;75g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/BEIGNET-POMME-75G/p/833580;2026-09-10
Coup de Pates;833578;BEIGNET FRAMBOISE 75G;VIEN;autres-viennoiseries;75g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/BEIGNET-FRAMBOISE-75G/p/833578;2026-09-10
Coup de Pates;833582;BEIGNET PARFUM CHOCOLAT NOISETTE 75G;VIEN;autres-viennoiseries;75g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/BEIGNET-PARFUM-CHOCOLAT-NOISETTE-75G/p/833582;2026-09-10
Coup de Pates;833579;BEIGNET NATURE 55G;VIEN;autres-viennoiseries;55g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/BEIGNET-NATURE-55G/p/833579;2026-09-10
Coup de Pates;833487;PAIN CHOCOLAT 2 BARRES BIO PUR BEURRE PREPOUSSE 70G;VIEN;pains-au-chocolat;70g;80;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-CRUS/PAIN-CHOCOLAT-2-BARRES-BIO-PUR-BEURRE-PREPOUSSE-70G/p/833487;2026-09-10
Coup de Pates;833822;GAUFRE BRUXELLOISE 24X80G;PATI;autres-patisseries;80g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CR%C3%8APES%2C-PANCAKES-%26-GAUFRES/GAUFRE-BRUXELLOISE-24X80G/p/833822;2026-09-10
Coup de Pates;835418;CAKE AUX FRUITS CONFITS CUIT 520G;PATI;autres-patisseries;520g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CAKES/CAKE-AUX-FRUITS-CONFITS-CUIT-520G/p/835418;2026-09-10
Coup de Pates;840808;BEIGNET MASCOTTE 140G;VIEN;autres-viennoiseries;140g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/BEIGNET-MASCOTTE-140G/p/840808;2026-09-10
Coup de Pates;840803;MADELEINE FOURRÉE CHOCOLAT NOISETTE;PATI;autres-patisseries;56g;62;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/MADELEINE-FOURR%C3%89E-CHOCOLAT-NOISETTE/p/840803;2026-09-10
Coup de Pates;840816;JALOUSIE FRAMBOISE;VIEN;viennoiserie;110g;80;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/JALOUSIE-FRAMBOISE/p/840816;2026-09-10
Coup de Pates;840821;MINI PAIN CHOCOLAT 2 BARRES BEURRE FIN 30G;VIEN;pains-au-chocolat;30g;200;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-PAIN-CHOCOLAT-2-BARRES-BEURRE-FIN-30G/p/840821;2026-09-10
Coup de Pates;834829;BRIOCHETTE TETE CUITE 45G;VIEN;autres-viennoiseries;45g;45;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHETTE-TETE-CUITE-45G/p/834829;2026-09-10
Coup de Pates;841466;MADELEINE FOURREE FRAISE;PATI;autres-patisseries;56g;62;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/MADELEINE-FOURREE-FRAISE/p/841466;2026-09-10
Coup de Pates;70048;GAUFRE BRUXELLOISE CUIT 45G;PATI;autres-patisseries;45g;48;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CR%C3%8APES%2C-PANCAKES-%26-GAUFRES/GAUFRE-BRUXELLOISE-CUIT-45G/p/70048;2026-09-10
Coup de Pates;70049;CROISSANT COURBE MARGARINE CRU 85G;VIEN;croissants;85g;84;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-COURBE-MARGARINE-CRU-85G/p/70049;2026-09-10
Coup de Pates;70053;ROLL CARAMEL AU BEURRE ISIGNY STE MERE PREPOUSSE 100G;VIEN;autres-viennoiseries;100g;36;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/ROLL-CARAMEL-AU-BEURRE-ISIGNY-STE-MERE-PREPOUSSE-100G/p/70053;2026-09-10
Coup de Pates;70082;CROISSANT BEURRE FIN PRÉPOUSSÉ 70G;VIEN;croissants;70g;80;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-PREPOUSSES/CROISSANT-BEURRE-FIN-PR%C3%89POUSS%C3%89-70G/p/70082;2026-09-10
Coup de Pates;70669;BRIOCHE TRESSEE AU SUCRE PERLE CUITE 900G;VIEN;autres-viennoiseries;900g;4;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-TRESSEE-AU-SUCRE-PERLE-CUITE-900G/p/70669;2026-09-10
Coup de Pates;70647;PATTE D’OURS PARFUM CHOCOLAT NOISETTE PRÉPOUSSÉE 100G;VIEN;viennoiserie;100g;35;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/PATTE-D%E2%80%99OURS-PARFUM-CHOCOLAT-NOISETTE-PR%C3%89POUSS%C3%89E-100G/p/70647;2026-09-10
Coup de Pates;841565;PANCAKE NATURE D100;PATI;autres-patisseries;35g;48;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CR%C3%8APES%2C-PANCAKES-%26-GAUFRES/PANCAKE-NATURE-D100/p/841565;2026-09-10
Coup de Pates;70226;ROLL NATURE CUIT 58G;VIEN;autres-viennoiseries;58g;24;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/ROLL-NATURE-CUIT-58G/p/70226;2026-09-10
Coup de Pates;841745;MINI VIENNOISERIES ASSORTIES PREPOUSSEES 28G;VIEN;viennoiserie;28g;150;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-VIENNOISERIES-ASSORTIES-PREPOUSSEES-28G/p/841745;2026-09-10
Coup de Pates;70463;MINI ROLL CARAMEL AU BEURRE D ISIGNY STE MERE PREPOUSSEE 30G;VIEN;autres-viennoiseries;30g;72;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-GOURMANDES/MINI-ROLL-CARAMEL-AU-BEURRE-D-ISIGNY-STE-MERE-PREPOUSSEE-30G/p/70463;2026-09-10
Coup de Pates;70464;MINI ROULE PEPITES DE CHOCOLAT PREPOUSSEE LE TOURIER 38G;VIEN;viennoiserie;38g;72;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-GOURMANDES/MINI-ROULE-PEPITES-DE-CHOCOLAT-PREPOUSSEE-LE-TOURIER-38G/p/70464;2026-09-10
Coup de Pates;70512;BRIOCHE MOUSSELINE PRÊTE A CUIRE 400G;VIEN;autres-viennoiseries;400g;10;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-MOUSSELINE-PR%C3%8ATE-A-CUIRE-400G/p/70512;2026-09-10
Coup de Pates;70510;MAXI BEIGNUTS NATURE 90G;VIEN;viennoiserie;90g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MAXI-BEIGNUTS-NATURE-90G/p/70510;2026-09-10
Coup de Pates;70511;MAXI BEIGNUTS PARFUM CHOCOLAT NOISETTE 130G;VIEN;viennoiserie;130g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MAXI-BEIGNUTS-PARFUM-CHOCOLAT-NOISETTE-130G/p/70511;2026-09-10
Coup de Pates;70899;PAIN RAISIN D HUBERT CRU 130G;VIEN;pains-aux-raisins;130g;90;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AUX-RAISINS/PAIN-RAISIN-D-HUBERT-CRU-130G/p/70899;2026-09-10
Coup de Pates;70902;CHOUQUETTE GOURMANDE CRUE 30G;VIEN;viennoiserie;30g;288;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/P%C3%82TES-JAUNES%2C-SECHES-%26-A-CHOUX/CHOUQUETTE-GOURMANDE-CRUE-30G/p/70902;2026-09-10
Coup de Pates;70901;MINI BRIOCHE FEUILLETEE SUCRE GRAIN PREP 30G;VIEN;autres-viennoiseries;30g;96;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-GOURMANDES/MINI-BRIOCHE-FEUILLETEE-SUCRE-GRAIN-PREP-30G/p/70901;2026-09-10
Coup de Pates;70904;MAXI BEIGNUTS FRAMBOISE 130G;VIEN;viennoiserie;130g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MAXI-BEIGNUTS-FRAMBOISE-130G/p/70904;2026-09-10
Coup de Pates;70905;MAXI BEIGNUTS POMME CUIT 130G;VIEN;viennoiserie;130g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MAXI-BEIGNUTS-POMME-CUIT-130G/p/70905;2026-09-10
Coup de Pates;70906;MOUNA CRUE 550G 12P / CARTON;VIEN;viennoiserie;550g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/MOUNA-CRUE-550G-12P-CARTON/p/70906;2026-09-10
Coup de Pates;71095;TRANCHE DE BRIOCHE PERDUE FOURREE CARAMEL CUITE 95G;VIEN;autres-viennoiseries;95g;36;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/TRANCHE-DE-BRIOCHE-PERDUE-FOURREE-CARAMEL-CUITE-95G/p/71095;2026-09-10
Coup de Pates;71091;BRETZEL FOURRE FRAMBOISE CRU 110G;PAIN;petits-pains;110g;32;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/BRETZEL-FOURRE-FRAMBOISE-CRU-110G/p/71091;2026-09-10
Coup de Pates;71089;BRIOCHE BABKA INDIVIDUELLE CUITE 70G;VIEN;autres-viennoiseries;70g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-BABKA-INDIVIDUELLE-CUITE-70G/p/71089;2026-09-10
Coup de Pates;71093;BRIOCHE GROS SUCRES GRAINS CUITE 400G;VIEN;autres-viennoiseries;400g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-GROS-SUCRES-GRAINS-CUITE-400G/p/71093;2026-09-10
Coup de Pates;71092;TOAST FEUILLETE CUIT 352G;VIEN;viennoiserie;352g;6;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/TOAST-FEUILLETE-CUIT-352G/p/71092;2026-09-10
Coup de Pates;71096;CROISSANT LE FLEURON DU FOURNIL PREPOUSSE 75G;VIEN;croissants;75g;56;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-PREPOUSSES/CROISSANT-LE-FLEURON-DU-FOURNIL-PREPOUSSE-75G/p/71096;2026-09-10
Coup de Pates;71097;PAIN CHOCOLAT LE FLEURON DU FOURNIL PREPOUSSE 80G;VIEN;pains-au-chocolat;80g;60;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-PREPOUSSES/PAIN-CHOCOLAT-LE-FLEURON-DU-FOURNIL-PREPOUSSE-80G/p/71097;2026-09-10
Coup de Pates;71371;MINI BEIGNET PISTACHE CUIT 25G;VIEN;autres-viennoiseries;25g;105;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MINI-BEIGNET-PISTACHE-CUIT-25G/p/71371;2026-09-10
Coup de Pates;71368;CROISSANT LA BELLE FOURNEE CRU 70G;VIEN;croissants;70g;150;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-LA-BELLE-FOURNEE-CRU-70G/p/71368;2026-09-10
Coup de Pates;71372;PAIN CHOCOLAT LA BELLE FOURNEE CRU 80G;VIEN;pains-au-chocolat;80g;140;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-CRUS/PAIN-CHOCOLAT-LA-BELLE-FOURNEE-CRU-80G/p/71372;2026-09-10
Coup de Pates;71447;MAXI BEIGNET NATURE CUIT 90G;VIEN;autres-viennoiseries;90g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MAXI-BEIGNET-NATURE-CUIT-90G/p/71447;2026-09-10
Coup de Pates;71448;MAXI BEIGNET PARFUM CHOCOLAT NOISETTE CUIT 120G;VIEN;autres-viennoiseries;120g;30;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BEIGNETS/MAXI-BEIGNET-PARFUM-CHOCOLAT-NOISETTE-CUIT-120G/p/71448;2026-09-10
Coup de Pates;71567;BRIOCHE VEGETALE CUIT 400G;VIEN;autres-viennoiseries;400g;12;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-VEGETALE-CUIT-400G/p/71567;2026-09-10
Coup de Pates;71568;NOEUD FEUILLETE SPECULOOS PREPOUSSE 120G;VIEN;viennoiserie;120g;36;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/NOEUD-FEUILLETE-SPECULOOS-PREPOUSSE-120G/p/71568;2026-09-10
Coup de Pates;71094;BRIOCHE FEUILLETEE INDIVIDUELLE CRUE 80G;VIEN;autres-viennoiseries;80g;56;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-FEUILLETEE-INDIVIDUELLE-CRUE-80G/p/71094;2026-09-10
Coup de Pates;71225;CROISSANT SELECTION BEURRE 65G CRU;VIEN;croissants;65g;180;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-SELECTION-BEURRE-65G-CRU/p/71225;2026-09-10
Coup de Pates;71231;PAIN CHOCOLAT SELECTION BEURRE 75G CRU 150P;VIEN;pains-au-chocolat;75g;150;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-CRUS/PAIN-CHOCOLAT-SELECTION-BEURRE-75G-CRU-150P/p/71231;2026-09-10
Coup de Pates;71226;PAIN CHOCOLAT SELECTION BEURRE 75G CRU 165P;VIEN;pains-au-chocolat;75g;165;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-CRUS/PAIN-CHOCOLAT-SELECTION-BEURRE-75G-CRU-165P/p/71226;2026-09-10
Coup de Pates;70667;BRIOCHE FEUILLETEE SUCRE GRAIN CUITE 300G;VIEN;autres-viennoiseries;300g;7;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/BRIOCHE-FEUILLETEE-SUCRE-GRAIN-CUITE-300G/p/70667;2026-09-10
Coup de Pates;70582;PANETTONE INDIVIDUEL 80G CUIT;VIEN;viennoiserie;80g;35;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/PANETTONE-INDIVIDUEL-80G-CUIT/p/70582;2026-09-10
Coup de Pates;70583;PANETTONE 600G CUIT;VIEN;viennoiserie;600g;5;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/BRIOCHES/PANETTONE-600G-CUIT/p/70583;2026-09-10
Coup de Pates;70648;CROISSANT BIO PUR BEURRE PREPOUSSE 70G;VIEN;croissants;70g;60;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-PREPOUSSES/CROISSANT-BIO-PUR-BEURRE-PREPOUSSE-70G/p/70648;2026-09-10
Coup de Pates;70652;CROISSANT ABRICOT CRU 125G;VIEN;croissants-fourres;125g;70;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/CROISSANT-ABRICOT-CRU-125G/p/70652;2026-09-10
Coup de Pates;70650;MINI CROISSANT D'HUBERT PREPOUSSE 25G;VIEN;croissants;25g;160;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-CROISSANT-D%27HUBERT-PREPOUSSE-25G/p/70650;2026-09-10
Coup de Pates;70651;MINI PAIN CHOCOLAT D'HUBERT PREPOUSSE 25G;VIEN;pains-au-chocolat;25g;160;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/MINI-VIENNOISERIES-CLASSIQUES/MINI-PAIN-CHOCOLAT-D%27HUBERT-PREPOUSSE-25G/p/70651;2026-09-10
Coup de Pates;70649;TRIANGLE AUX AMANDES BEURRE FIN CRU 100G;VIEN;viennoiserie;100g;84;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/TRIANGLE-AUX-AMANDES-BEURRE-FIN-CRU-100G/p/70649;2026-09-10
Coup de Pates;70763;TORSADE PEPITES DE CHOCOLAT PREPOUSSE 110G;VIEN;autres-viennoiseries;110g;50;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/TORSADE-PEPITES-DE-CHOCOLAT-PREPOUSSE-110G/p/70763;2026-09-10
Coup de Pates;70770;CROISSANT D HUBERT CRU 65G;VIEN;croissants;65g;160;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/CROISSANTS-CRUS/CROISSANT-D-HUBERT-CRU-65G/p/70770;2026-09-10
Coup de Pates;70773;PAIN CHOCOLAT D HUBERT CRU 75G;VIEN;pains-au-chocolat;75g;150;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-CRUS/PAIN-CHOCOLAT-D-HUBERT-CRU-75G/p/70773;2026-09-10
Coup de Pates;70774;PAIN RAISIN D HUBERT PREPOUSSE 130G;VIEN;pains-aux-raisins;130g;60;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AUX-RAISINS/PAIN-RAISIN-D-HUBERT-PREPOUSSE-130G/p/70774;2026-09-10
Coup de Pates;70579;PAIN CHOCOLAT 2 BARRES BIO PUR BEURRE PREPOUSSE 75G;VIEN;pains-au-chocolat;75g;70;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/PAINS-AU-CHOCOLAT-PREPOUSSES/PAIN-CHOCOLAT-2-BARRES-BIO-PUR-BEURRE-PREPOUSSE-75G/p/70579;2026-09-10
Coup de Pates;70816;SACRISTAIN GLACE ROYALE 150G;VIEN;viennoiserie;150g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/SACRISTAIN-GLACE-ROYALE-150G/p/70816;2026-09-10
Coup de Pates;70900;PAPILLON PEPITES DE CHOCOLAT PREPOUSSE 123G;VIEN;viennoiserie;123g;40;https://shop.coupdepates.fr/TOUS-LES-PRODUITS/VIENNOISERIE/VIENNOISERIES-GOURMANDES/PAPILLON-PEPITES-DE-CHOCOLAT-PREPOUSSE-123G/p/70900;2026-09-10
